weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,rain.1h
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806424.0,-14400.0,4231997.0,Avera,200,-82.5271,33.194,77.47,78.26,74.44,80.47,1012.0,71.0,5.57,286.0,11.34,14.0,1.0,2827.0,US,1627814596.0,1627864167.0,1012.0,996.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806424.0,32400.0,1855540.0,Naze,200,129.4833,28.3667,83.32,93.52,83.32,83.32,1001.0,84.0,14.07,160.0,19.37,83.0,1.0,8013.0,JP,1627764225.0,1627812776.0,1001.0,975.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806424.0,36000.0,2092164.0,Lorengau,200,147.2712,-2.0226,83.12,90.68,83.12,83.12,1009.0,77.0,6.87,135.0,8.57,4.0,,,PG,1627762580.0,1627805883.0,1009.0,1009.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806424.0,25200.0,1538641.0,Kedrovyy,200,91.8167,56.1667,75.61,75.7,75.61,75.61,1010.0,60.0,1.28,51.0,3.67,100.0,1.0,8957.0,RU,1627768533.0,1627826547.0,1010.0,964.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806424.0,0.0,2289049.0,Ferkessédougou,200,-5.2,9.6,72.0,73.36,72.0,72.0,1017.0,95.0,6.71,198.0,17.81,100.0,,,CI,1627798256.0,1627843390.0,1017.0,980.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806346.0,-14400.0,3577154.0,Oranjestad,200,-70.027,12.524,80.55,85.93,80.55,80.55,1013.0,83.0,18.41,100.0,,20.0,1.0,8791.0,AW,1627813578.0,1627859185.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806424.0,0.0,2449066.0,Tombouctou,200,-3.0,20.0,89.94,91.63,89.94,89.94,1011.0,43.0,17.63,244.0,25.75,100.0,,,ML,1627796844.0,1627843746.0,1011.0,979.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806424.0,32400.0,2025261.0,Chul'man,200,124.9104,56.8479,60.66,59.52,60.66,60.66,1008.0,66.0,4.34,79.0,11.95,100.0,,,RU,1627760367.0,1627818828.0,1008.0,926.0,,0.18
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806424.0,43200.0,2189343.0,Kaeo,200,173.7833,-35.1,52.32,51.21,52.32,52.32,1011.0,84.0,3.78,203.0,4.81,16.0,2.0,2012217.0,NZ,1627759191.0,1627796547.0,1011.0,1008.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806424.0,32400.0,2016443.0,Skovorodino,200,123.9167,53.9833,52.02,51.53,52.02,52.02,1006.0,98.0,2.55,4.0,7.25,100.0,,,RU,1627761442.0,1627818231.0,1006.0,961.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,6710.0,1627806425.0,-10800.0,3395458.0,Maragogi,200,-35.2225,-9.0122,74.19,75.25,74.19,74.19,1019.0,84.0,18.59,154.0,26.15,95.0,,,BR,1627806923.0,1627849134.0,1019.0,1018.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806425.0,-14400.0,4210397.0,Moultrie,200,-83.7891,31.1799,74.89,76.5,73.17,77.11,1016.0,94.0,0.0,0.0,,1.0,1.0,4883.0,US,1627815128.0,1627864240.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806425.0,43200.0,2123278.0,Mil'kovo,200,158.6167,54.7167,61.34,60.22,61.34,61.34,1005.0,65.0,4.85,16.0,10.09,55.0,,,RU,1627752904.0,1627810113.0,1005.0,986.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806425.0,0.0,2450173.0,Taoudenni,200,-3.9836,22.6783,97.11,96.69,97.11,97.11,1010.0,28.0,14.83,259.0,20.8,2.0,,,ML,1627796833.0,1627844229.0,1010.0,995.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806425.0,-14400.0,6164831.0,Thessalon,200,-83.5666,46.2501,61.09,61.27,57.96,61.29,1011.0,93.0,7.29,69.0,8.81,93.0,1.0,3858.0,CA,1627812973.0,1627866288.0,1011.0,990.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806425.0,-25200.0,5793271.0,East Wenatchee,200,-120.2931,47.4157,84.9,83.57,75.24,89.67,1014.0,36.0,3.0,237.0,10.0,75.0,2.0,2010325.0,US,1627821581.0,1627875309.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806425.0,28800.0,1706393.0,Liloan,200,123.9992,10.3991,91.38,101.82,91.38,91.38,1006.0,58.0,14.97,210.0,,40.0,1.0,8187.0,PH,1627767180.0,1627812453.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806425.0,-25200.0,5815136.0,Washougal,200,-122.3534,45.5826,67.91,68.07,62.74,75.83,1016.0,78.0,0.0,0.0,,1.0,1.0,6070.0,US,1627822408.0,1627875470.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806425.0,28800.0,1791636.0,Weinan,200,109.5089,34.5036,101.89,98.33,101.89,101.89,994.0,16.0,6.26,355.0,6.51,0.0,1.0,9645.0,CN,1627768327.0,1627818261.0,994.0,957.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806425.0,14400.0,935214.0,Saint-Pierre,200,55.4781,-21.3393,76.03,76.3,74.84,76.68,1024.0,63.0,23.02,130.0,,0.0,1.0,2127.0,RE,1627786185.0,1627826337.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806425.0,-10800.0,3443758.0,Artigas,200,-56.4667,-30.4,45.97,43.9,45.97,45.97,1029.0,86.0,4.41,128.0,4.32,2.0,,,UY,1627813906.0,1627852348.0,1029.0,1015.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806426.0,10800.0,77408.0,Bajil,200,43.2851,15.0584,89.98,97.99,89.98,89.98,1008.0,57.0,3.24,257.0,3.02,55.0,,,YE,1627786166.0,1627832208.0,1008.0,988.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806426.0,28800.0,1641301.0,Amlapura,200,115.6167,-8.45,81.48,86.07,81.48,81.48,1011.0,73.0,13.33,183.0,14.74,90.0,1.0,9333.0,ID,1627770682.0,1627812974.0,1011.0,1001.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806426.0,7200.0,778362.0,Øksfjord,200,22.3479,70.2396,47.53,45.95,45.52,48.27,1000.0,83.0,4.09,321.0,4.0,100.0,2.0,2012462.0,NO,1627775445.0,1627852979.0,1000.0,1000.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806165.0,28800.0,2012728.0,Zakamensk,200,103.2863,50.3741,64.69,64.8,64.69,64.69,1007.0,84.0,4.97,252.0,8.28,100.0,,,RU,1627767270.0,1627822305.0,1007.0,887.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806426.0,-18000.0,3491161.0,Bull Savanna,200,-77.5902,17.8868,76.32,77.54,76.32,76.32,1015.0,83.0,5.44,38.0,9.28,9.0,,,JM,1627814938.0,1627861455.0,1015.0,988.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806395.0,25200.0,1489656.0,Teya,200,92.6267,60.3778,79.43,79.43,79.43,79.43,1010.0,30.0,1.88,100.0,4.72,19.0,,,RU,1627766840.0,1627827851.0,1010.0,988.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806426.0,7200.0,3355672.0,Lüderitz,200,15.1594,-26.6481,72.97,71.19,72.97,72.97,1023.0,26.0,13.73,49.0,16.46,0.0,,,NA,1627796349.0,1627835526.0,1023.0,1019.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806426.0,-18000.0,5445820.0,Liberal,200,-100.921,37.0431,69.71,70.29,68.14,70.83,1024.0,83.0,11.5,50.0,,90.0,1.0,4676.0,US,1627818539.0,1627869052.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806426.0,28800.0,1734098.0,Keningau,200,116.1602,5.3378,85.75,94.05,85.75,86.45,1007.0,69.0,4.54,295.0,10.45,96.0,2.0,197877.0,MY,1627769469.0,1627813927.0,1007.0,976.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806426.0,7200.0,2210554.0,Sirte,200,16.5887,31.2089,89.62,88.93,89.62,89.62,1012.0,36.0,3.6,21.0,3.44,0.0,,,LY,1627791023.0,1627840165.0,1012.0,1011.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806426.0,-25200.0,6180550.0,Whitehorse,200,-135.0538,60.7161,60.94,59.32,57.02,61.57,1020.0,55.0,3.0,220.0,,20.0,2.0,47668.0,CA,1627821434.0,1627882540.0,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806427.0,3600.0,2516474.0,Icod de los Vinos,200,-16.7119,28.3724,69.58,69.12,63.28,74.66,1020.0,61.0,16.64,64.0,19.19,18.0,2.0,2030340.0,ES,1627799325.0,1627847847.0,1020.0,993.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,39600.0,2121385.0,Severo-Kuril'sk,200,156.125,50.6789,52.5,51.03,52.5,52.5,1010.0,76.0,19.17,317.0,27.76,100.0,,,RU,1627754509.0,1627809704.0,1010.0,1010.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,3600.0,2636389.0,Swindon,200,-1.7812,51.558,60.19,59.67,54.34,62.85,1011.0,80.0,1.01,259.0,4.0,90.0,2.0,2008259.0,GB,1627792246.0,1627847760.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806427.0,-14400.0,3899695.0,Ancud,200,-73.8203,-41.8697,31.53,27.1,31.53,31.53,1028.0,85.0,4.41,85.0,4.14,69.0,1.0,8512.0,CL,1627819441.0,1627855143.0,1028.0,1022.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,3600.0,2396518.0,Port-Gentil,200,8.7815,-0.7193,78.76,78.76,78.76,78.76,1017.0,78.0,6.91,220.0,,75.0,1.0,2188.0,GA,1627795714.0,1627839221.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806275.0,3600.0,2553604.0,Casablanca,200,-7.6192,33.5928,69.94,69.84,69.33,71.62,1018.0,68.0,8.99,20.0,,40.0,2.0,47681.0,MA,1627796562.0,1627846246.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,28800.0,2015400.0,Tel'ma,200,103.7097,52.6983,74.41,73.8,74.41,74.41,1006.0,48.0,2.93,13.0,3.31,100.0,1.0,8891.0,RU,1627766627.0,1627822744.0,1006.0,960.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,32400.0,1861280.0,Itoman,200,127.6694,26.1247,82.42,92.48,82.42,87.4,998.0,89.0,19.57,170.0,33.38,75.0,1.0,8137.0,JP,1627764891.0,1627812980.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806427.0,0.0,2381334.0,Atar,200,-13.0499,20.5169,85.15,86.43,85.15,85.15,1013.0,49.0,7.38,237.0,9.35,58.0,,,MR,1627799210.0,1627846204.0,1013.0,988.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806427.0,-14400.0,3649408.0,Altagracia de Orituco,200,-66.3814,9.8601,70.2,71.42,70.2,70.2,1016.0,96.0,0.83,30.0,1.79,91.0,,,VE,1627812920.0,1627858092.0,1016.0,976.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806428.0,21600.0,1489661.0,Tevriz,200,72.4042,57.509,70.39,70.66,70.39,70.39,1009.0,75.0,6.91,168.0,12.08,100.0,,,RU,1627772770.0,1627831627.0,1009.0,1002.0,,0.15
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806428.0,-10800.0,3380290.0,Sinnamary,200,-52.95,5.3833,77.04,78.48,77.04,77.04,1015.0,86.0,5.99,105.0,8.19,77.0,,,GF,1627810053.0,1627854513.0,1015.0,1015.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806428.0,-14400.0,3579925.0,St. George's,200,-61.7485,12.0564,79.97,79.97,79.97,79.97,1015.0,83.0,13.89,81.0,19.8,17.0,,,GD,1627811629.0,1627857160.0,1015.0,1012.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806428.0,3600.0,2447513.0,Arlit,200,7.3853,18.7369,90.46,92.1,90.46,90.46,1013.0,42.0,10.85,256.0,13.13,10.0,,,NE,1627794464.0,1627841142.0,1013.0,967.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806428.0,-14400.0,3453060.0,Pontes e Lacerda,200,-59.3353,-15.2261,61.16,59.14,61.16,61.16,1020.0,46.0,2.26,106.0,2.3,3.0,,,BR,1627813210.0,1627854421.0,1020.0,991.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806428.0,-28800.0,5870133.0,Nome,200,-165.4064,64.5011,48.27,45.75,47.1,48.27,1008.0,87.0,5.75,190.0,,90.0,1.0,7770.0,US,1627826806.0,1627891737.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806428.0,-10800.0,3386177.0,Trairi,200,-39.2689,-3.2778,74.34,75.04,74.34,74.34,1016.0,76.0,11.97,145.0,28.07,14.0,,,BR,1627807445.0,1627850554.0,1016.0,1016.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806300.0,25200.0,1503037.0,Kodinsk,200,99.1844,58.6881,62.56,62.04,62.56,62.56,1013.0,75.0,5.37,67.0,11.21,100.0,,,RU,1627765923.0,1627825621.0,1013.0,993.0,,0.1
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806428.0,3600.0,2732326.0,Vila Verde,200,-8.4372,41.6473,63.54,62.46,59.34,65.95,1019.0,61.0,1.1,154.0,1.43,23.0,2.0,2021760.0,PT,1627795686.0,1627847515.0,1019.0,1011.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627806429.0,-14400.0,4951594.0,Southbridge,200,-72.0334,42.0751,52.25,51.64,48.2,56.39,1014.0,95.0,1.92,235.0,2.04,11.0,2.0,2033035.0,US,1627810894.0,1627862831.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806429.0,-25200.0,5383777.0,Pleasanton,200,-121.8747,37.6624,59.68,59.11,53.19,64.99,1016.0,80.0,6.91,300.0,,1.0,2.0,2020307.0,US,1627823490.0,1627874158.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806429.0,7200.0,964712.0,Plettenberg Bay,200,23.3716,-34.0527,62.26,61.05,62.26,62.26,1023.0,61.0,7.0,251.0,9.86,45.0,,,ZA,1627795149.0,1627832784.0,1023.0,1012.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806429.0,-28800.0,5879400.0,Anchorage,200,-149.9003,61.2181,54.79,53.96,50.68,57.97,1019.0,85.0,0.0,0.0,,1.0,2.0,2008005.0,US,1627824787.0,1627886314.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806429.0,7200.0,368246.0,Raja,200,25.678,8.4596,73.17,74.37,73.17,73.17,1016.0,89.0,3.42,228.0,6.31,100.0,,,SS,1627790937.0,1627835889.0,1016.0,954.0,,0.12
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627806429.0,28800.0,2070998.0,Geraldton,200,114.6,-28.7667,63.01,61.59,62.13,63.01,1019.0,55.0,20.71,220.0,32.21,75.0,1.0,9522.0,AU,1627772702.0,1627811442.0,,,,1.08
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806429.0,7200.0,3120211.0,Jaca,200,-0.5499,42.569,58.24,57.38,58.12,61.0,1016.0,77.0,4.34,321.0,6.64,12.0,2.0,265421.0,ES,1627793650.0,1627845765.0,1016.0,922.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806429.0,-36000.0,5850554.0,Makakilo City,200,-158.0858,21.3469,76.51,76.96,75.29,77.32,1020.0,66.0,12.66,80.0,21.85,1.0,2.0,47742.0,US,1627747528.0,1627794707.0,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806429.0,-25200.0,5364271.0,Laguna,200,-121.4238,38.421,68.54,68.05,58.91,82.24,1015.0,63.0,1.01,187.0,3.0,1.0,2.0,2034215.0,US,1627823281.0,1627874151.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,7778.0,1627806430.0,25200.0,1213855.0,Sibolga,200,98.7792,1.7427,78.73,78.73,78.73,78.73,1011.0,87.0,3.8,248.0,6.55,100.0,,,ID,1627773923.0,1627817815.0,1011.0,1010.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806430.0,-25200.0,5374376.0,Monterey,200,-121.2516,36.2505,52.07,47.03,48.76,55.17,1017.0,1.0,3.02,313.0,3.15,0.0,2.0,2021420.0,US,1627823523.0,1627873826.0,1017.0,959.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806430.0,-14400.0,5962442.0,Goderich,200,-81.7165,43.7501,61.27,61.23,58.21,66.9,1011.0,88.0,3.44,30.0,,51.0,1.0,253.0,CA,1627812956.0,1627865417.0,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627806430.0,-21600.0,3620645.0,Bonanza,200,-84.591,14.0289,71.74,73.27,71.74,71.74,1014.0,99.0,2.01,338.0,2.04,47.0,,,NI,1627816948.0,1627862804.0,1014.0,990.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806430.0,39600.0,2137773.0,Vao,200,167.4833,-22.6667,67.89,67.1,67.89,67.89,1015.0,58.0,21.03,196.0,21.88,80.0,,,NC,1627759433.0,1627799329.0,1015.0,1005.0,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806430.0,7200.0,3132644.0,Varhaug,200,5.6457,58.6147,57.33,56.19,56.68,59.49,999.0,73.0,23.17,330.0,26.02,57.0,2.0,2004016.0,NO,1627788432.0,1627848008.0,999.0,994.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627806430.0,-14400.0,5131638.0,Plainview,200,-73.4673,40.7765,64.0,63.95,54.66,69.26,1014.0,82.0,0.0,0.0,,1.0,1.0,4135.0,US,1627811433.0,1627862981.0,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627806430.0,25200.0,1215502.0,Banda Aceh,200,95.3222,5.5577,85.8,91.44,85.8,85.8,1009.0,62.0,19.51,214.0,24.56,97.0,,,ID,1627774452.0,1627818945.0,1009.0,1008.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806430.0,7200.0,3141667.0,Roald,200,6.1333,62.5833,55.15,53.94,51.01,58.91,1004.0,76.0,14.97,20.0,,75.0,1.0,1602.0,NO,1627786622.0,1627849585.0,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627806431.0,-36000.0,4033557.0,Tautira,200,-149.15,-17.7333,71.62,71.53,71.01,71.62,1016.0,65.0,12.01,115.0,11.41,54.0,1.0,7318.0,PF,1627748593.0,1627789353.0,1016.0,1016.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806431.0,-18000.0,4301317.0,Morehead,200,-87.1764,37.2711,68.36,69.37,66.83,69.12,1023.0,95.0,3.44,350.0,,90.0,2.0,2033413.0,US,1627815209.0,1627865785.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806431.0,28800.0,1810845.0,Fuyang,200,115.8167,32.9,93.69,106.29,93.69,93.69,996.0,59.0,4.34,157.0,4.36,0.0,,,CN,1627767004.0,1627816556.0,996.0,993.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806431.0,32400.0,1623197.0,Tual,200,132.75,-5.6667,81.9,87.82,81.9,81.9,1008.0,77.0,9.75,171.0,9.48,57.0,,,ID,1627766351.0,1627809082.0,1008.0,1008.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806431.0,3600.0,3346015.0,Sumbe,200,13.8437,-11.2061,73.99,74.57,73.99,73.99,1018.0,74.0,5.79,358.0,6.24,74.0,,,AO,1627795324.0,1627837182.0,1018.0,1016.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,6000.0,1627806431.0,-14400.0,3868626.0,Valparaíso,200,-71.6273,-33.0393,46.85,44.78,43.72,48.47,1023.0,86.0,4.61,310.0,,0.0,2.0,2034956.0,CL,1627817823.0,1627855707.0,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806431.0,7200.0,86049.0,Jalu,200,21.5482,29.0331,95.31,90.61,95.31,95.31,1011.0,12.0,5.1,341.0,5.32,0.0,,,LY,1627790069.0,1627838739.0,1011.0,1007.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627806431.0,-18000.0,3934707.0,Mollendo,200,-72.0147,-17.0231,59.32,59.09,59.32,59.32,1016.0,88.0,7.85,113.0,8.12,99.0,,,PE,1627816402.0,1627857315.0,1016.0,1009.0,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627806431.0,28800.0,1529651.0,Altay,200,88.1167,47.8667,80.31,79.18,80.31,80.31,1006.0,27.0,11.41,248.0,12.71,32.0,,,CN,1627771431.0,1627825425.0,1006.0,910.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627806431.0,32400.0,1860063.0,Karatsu,200,129.9697,33.4425,87.53,100.13,85.86,89.98,1001.0,79.0,5.14,289.0,6.69,80.0,1.0,8005.0,JP,1627763542.0,1627813225.0,1001.0,1000.0,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627806431.0,-25200.0,4018700.0,Altar,200,-111.8167,30.7,89.58,91.81,89.58,89.58,1013.0,45.0,5.48,272.0,6.87,31.0,,,MX,1627821910.0,1627870910.0,1013.0,965.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,8000.0,1627806429.0,14400.0,286621.0,Salalah,200,54.0924,17.0151,80.69,86.27,80.69,80.69,1005.0,83.0,10.36,190.0,,90.0,1.0,7562.0,OM,1627783403.0,1627829784.0,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627806432.0,39600.0,2120769.0,Talaya,200,152.75,61.3833,44.73,38.97,44.73,44.73,1013.0,81.0,11.45,330.0,20.71,100.0,,,RU,1627751946.0,1627813887.0,1013.0,953.0,,0.21
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627806432.0,3600.0,218680.0,Boende,200,20.8667,-0.2167,88.74,90.81,88.74,88.74,1015.0,46.0,2.57,356.0,3.89,16.0,,,CD,1627792775.0,1627836360.0,1015.0,977.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627806432.0,10800.0,485799.0,Svecha,200,47.5164,58.2785,75.02,74.16,75.02,75.02,1008.0,41.0,14.34,269.0,22.08,0.0,,,RU,1627778488.0,1627837855.0,1008.0,993.0,,
